#Parameters = {B=44; D_M=5.208; Feed=26.3; Feed_real=-4.3; Groudmax=0; LPiste=4.459; Largeur=29; TermA=89; Zmax=0.09; Zmin=0}
#"Frequency / MHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
1041.1999511719	-1.4182207545921
1041.5999755859	-1.4144671977548
1042.0000000000	-1.4107199559787
1042.4000244141	-1.4069781519158
1042.8000488281	-1.4032405916197
1043.1999511719	-1.3995064694191
1043.5999755859	-1.3957743367239
1044.0000000000	-1.3920451316522
1044.4000244141	-1.3883158721018
1044.8000488281	-1.3845862757146
1045.1999511719	-1.3808555733820
1045.5999755859	-1.3771225864617
1046.0000000000	-1.3733864761739
1046.4000244141	-1.3696468888377
1046.8000488281	-1.3659028902720
1047.1999511719	-1.3621537066314
1047.5999755859	-1.3583975755212
1048.0000000000	-1.3546349634340
1048.4000244141	-1.3508640006127
1048.8000488281	-1.3470846960741
1049.1999511719	-1.3432962873630
1049.5999755859	-1.3394978869965
1050.0000000000	-1.3356883877008
1050.4000244141	-1.3318669001365
1050.8000488281	-1.3280345449312
1051.1999511719	-1.3241890884992
1051.5999755859	-1.3203302966080
1052.0000000000	-1.3164572637349
1052.4000244141	-1.3125701054533
1052.8000488281	-1.3086680063466
1053.1999511719	-1.3047509496317
1053.5999755859	-1.3008179030975
1054.0000000000	-1.2968670644611
1054.4000244141	-1.2929012852667
1054.8000488281	-1.2889174153029
1055.1999511719	-1.2849163038236
1055.5999755859	-1.2808976603112
1056.0000000000	-1.2768595524883
1056.4000244141	-1.2728042672555
1056.8000488281	-1.2687301888697
1057.1999511719	-1.2646366867296
1057.5999755859	-1.2605245428639
1058.0000000000	-1.2563925495324
1058.4000244141	-1.2522414075797
1058.8000488281	-1.2480714388177
1059.1999511719	-1.2438810440555
1059.5999755859	-1.2396723094335
1060.0000000000	-1.2354430739642
1060.4000244141	-1.2311954455243
1060.8000488281	-1.2269269111530
1061.1999511719	-1.2226399984707
1061.5999755859	-1.2183337099755
1062.0000000000	-1.2140089876713
1062.4000244141	-1.2096651831897
1062.8000488281	-1.2053025605113
1063.1999511719	-1.2009223981854
1063.5999755859	-1.1965241558732
1064.0000000000	-1.1921083183752
1064.4000244141	-1.1876751832454
1064.8000488281	-1.1832257627943
1065.1999511719	-1.1787593143714
1065.5999755859	-1.1742779291003
1066.0000000000	-1.1697808556673
1066.4000244141	-1.1652690771495
1066.8000488281	-1.1607429785364
1067.1999511719	-1.1562038482484
1067.5999755859	-1.1516514187952
1068.0000000000	-1.1470877789678
1068.4000244141	-1.1425109915877
1068.8000488281	-1.1379248827025
1069.1999511719	-1.1333281141105
1069.5999755859	-1.1287224004187
1070.0000000000	-1.1241089730785
1070.4000244141	-1.1194877650396
1070.8000488281	-1.1148604039356
1071.1999511719	-1.1102262954033
1071.5999755859	-1.1055891826452
1072.0000000000	-1.1009477195181
1072.4000244141	-1.0963026672112
1072.8000488281	-1.0916571107503
1073.1999511719	-1.0870114550727
1073.5999755859	-1.0823654992794
1074.0000000000	-1.0777210939800
1074.4000244141	-1.0730805467858
1074.8000488281	-1.0684430818008
1075.1999511719	-1.0638110546834
1075.5999755859	-1.0591853145012
1076.0000000000	-1.0545669137784
1076.4000244141	-1.0499578978591
1076.8000488281	-1.0453593320010
1077.1999511719	-1.0407712482944
1077.5999755859	-1.0361970133777
1078.0000000000	-1.0316362133801
1078.4000244141	-1.0270902669359
1078.8000488281	-1.0225614579092
1079.1999511719	-1.0180514648548
1079.5999755859	-1.0135603813785
1080.0000000000	-1.0090891979045
1080.4000244141	-1.0046411297528
1080.8000488281	-1.0002175327283
1081.1999511719	-0.99581813111287
1081.5999755859	-0.99144520540534
1082.0000000000	-0.98710036237486
1082.4000244141	-0.98278483297566
1082.8000488281	-0.97850005343261
1083.1999511719	-0.97424757893688
1083.5999755859	-0.97002821304598
1084.0000000000	-0.96584502831653
1084.4000244141	-0.96169769933781
1084.8000488281	-0.95758840844378
1085.1999511719	-0.95351884091119
1085.5999755859	-0.94949016726553
1086.0000000000	-0.94550414308668
1086.4000244141	-0.94156099877345
1086.8000488281	-0.93766353669077
1087.1999511719	-0.93381221162676
1087.5999755859	-0.93000991036242
1088.0000000000	-0.92625649331645
1088.4000244141	-0.92255352014290
1088.8000488281	-0.91890246896452
1089.1999511719	-0.91530535755526
1089.5999755859	-0.91176245148207
1090.0000000000	-0.90827637578876
1090.4000244141	-0.90484689755124
1090.8000488281	-0.90147677533511
1091.1999511719	-0.89816621137265
1091.5999755859	-0.89491646002955
1092.0000000000	-0.89172920100545
1092.4000244141	-0.88860528913178
1092.8000488281	-0.88554696270560
1093.1999511719	-0.88255284996810
1093.5999755859	-0.87962684704287
1094.0000000000	-0.87676879373080
1094.4000244141	-0.87397982167414
1094.8000488281	-0.87126009282238
1095.1999511719	-0.86861145713190
1095.5999755859	-0.86603480792297
1096.0000000000	-0.86353059610573
1096.4000244141	-0.86110014306723
1096.8000488281	-0.85874393348872
1097.1999511719	-0.85646366292257
1097.5999755859	-0.85425905454146
1098.0000000000	-0.85213076437886
1098.4000244141	-0.85008037804451
1098.8000488281	-0.84810709764637
1099.1999511719	-0.84621252221203
1099.5999755859	-0.84439729923101
1100.0000000000	-0.84266086678529
