#Parameters = {B=55; Cut=0.5; D_M=8.1; Feed=35.7; Feed_real=-8.2; Groudmax=0; LPiste=5.4; Largeur=27; TermA=92; Zmax=0.152; Zmin=0}
#"Frequency / MHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
1041.5999755859	-2.3420966578436
1042.0000000000	-2.3357157833506
1042.4000244141	-2.3293697340767
1042.8000488281	-2.3230579410415
1043.1999511719	-2.3167789558992
1043.5999755859	-2.3105347238013
1044.0000000000	-2.3043215406377
1044.4000244141	-2.2981413710274
1044.8000488281	-2.2919917431772
1045.1999511719	-2.2858728612802
1045.5999755859	-2.2797838247425
1046.0000000000	-2.2737256488527
1046.4000244141	-2.2676957013425
1046.8000488281	-2.2616936416807
1047.1999511719	-2.2557200555970
1047.5999755859	-2.2497726700419
1048.0000000000	-2.2438522753664
1048.4000244141	-2.2379578383530
1048.8000488281	-2.2320886855531
1049.1999511719	-2.2262437495116
1049.5999755859	-2.2204236296781
1050.0000000000	-2.2146264280456
1050.4000244141	-2.2088520413824
1050.8000488281	-2.2031007260470
1051.1999511719	-2.1973698720212
1051.5999755859	-2.1916606189308
1052.0000000000	-2.1859721673299
1052.4000244141	-2.1803037174311
1052.8000488281	-2.1746540656597
1053.1999511719	-2.1690239598465
1053.5999755859	-2.1634111834498
1054.0000000000	-2.1578173642864
1054.4000244141	-2.1522401479108
1054.8000488281	-2.1466781262105
1055.1999511719	-2.1411333408607
1055.5999755859	-2.1356042898315
1056.0000000000	-2.1300899420611
1056.4000244141	-2.1245899931377
1056.8000488281	-2.1191030671066
1057.1999511719	-2.1136298920212
1057.5999755859	-2.1081701241050
1058.0000000000	-2.1027226332879
1058.4000244141	-2.0972870312414
1058.8000488281	-2.0918630158128
1059.1999511719	-2.0864492402430
1059.5999755859	-2.0810463523290
1060.0000000000	-2.0756531485387
1060.4000244141	-2.0702693496538
1060.8000488281	-2.0648950906426
1061.1999511719	-2.0595290352898
1061.5999755859	-2.0541715267666
1062.0000000000	-2.0488227954658
1062.4000244141	-2.0434800863272
1062.8000488281	-2.0381455676199
1063.1999511719	-2.0328167922051
1063.5999755859	-2.0274948547033
1064.0000000000	-2.0221798092154
1064.4000244141	-2.0168693763807
1064.8000488281	-2.0115647999108
1065.1999511719	-2.0062649421509
1065.5999755859	-2.0009698801115
1066.0000000000	-1.9956787773691
1066.4000244141	-1.9903931470624
1066.8000488281	-1.9851093939199
1067.1999511719	-1.9798312049545
1067.5999755859	-1.9745559998747
1068.0000000000	-1.9692835310378
1068.4000244141	-1.9640144181504
1068.8000488281	-1.9587482607129
1069.1999511719	-1.9534852357994
1069.5999755859	-1.9482233479109
1070.0000000000	-1.9429659597005
1070.4000244141	-1.9377093147497
1070.8000488281	-1.9324550291757
1071.1999511719	-1.9272032978768
1071.5999755859	-1.9219533553822
1072.0000000000	-1.9167049641052
1072.4000244141	-1.9114593470036
1072.8000488281	-1.9062149341480
1073.1999511719	-1.9009726139340
1073.5999755859	-1.8957322324473
1074.0000000000	-1.8904934110315
1074.4000244141	-1.8852572526834
1074.8000488281	-1.8800225906759
1075.1999511719	-1.8747905229511
1075.5999755859	-1.8695596197173
1076.0000000000	-1.8643318411754
1076.4000244141	-1.8591058921392
1076.8000488281	-1.8538825228244
1077.1999511719	-1.8486627170700
1077.5999755859	-1.8434445515298
1078.0000000000	-1.8382304137468
1078.4000244141	-1.8330187566874
1078.8000488281	-1.8278112355702
1079.1999511719	-1.8226065918640
1079.5999755859	-1.8174068957050
1080.0000000000	-1.8122109963344
1080.4000244141	-1.8070204438855
1080.8000488281	-1.8018339366410
1081.1999511719	-1.7966518485625
1081.5999755859	-1.7914768284102
1082.0000000000	-1.7863071776304
1082.4000244141	-1.7811437793879
1082.8000488281	-1.7759874944052
1083.1999511719	-1.7708374227528
1083.5999755859	-1.7656949379503
1084.0000000000	-1.7605609382205
1084.4000244141	-1.7554346535004
1084.8000488281	-1.7503172820171
1085.1999511719	-1.7452098330577
1085.5999755859	-1.7401120397814
1086.0000000000	-1.7350242141809
1086.4000244141	-1.7299472654765
1086.8000488281	-1.7248812609132
1087.1999511719	-1.7198280234480
1087.5999755859	-1.7147866099233
1088.0000000000	-1.7097593723946
1088.4000244141	-1.7047438130526
1088.8000488281	-1.6997441489591
1089.1999511719	-1.6947588919359
1089.5999755859	-1.6897886627450
1090.0000000000	-1.6848348502026
1090.4000244141	-1.6798971396599
1090.8000488281	-1.6749778640217
1091.1999511719	-1.6700754406818
1091.5999755859	-1.6651931177530
1092.0000000000	-1.6603290191311
1092.4000244141	-1.6554846094370
1092.8000488281	-1.6506613506908
1093.1999511719	-1.6458597996688
1093.5999755859	-1.6410798418713
1094.0000000000	-1.6363229931615
1094.4000244141	-1.6315901184553
1094.8000488281	-1.6268812187705
1095.1999511719	-1.6221966747253
1095.5999755859	-1.6175386814690
1096.0000000000	-1.6129069213149
1096.4000244141	-1.6083021458048
1096.8000488281	-1.6037251510124
1097.1999511719	-1.5991768014767
1097.5999755859	-1.5946583776604
1098.0000000000	-1.5901696089790
1098.4000244141	-1.5857124631713
1098.8000488281	-1.5812858965467
1099.1999511719	-1.5768922436098
1099.5999755859	-1.5725318862383
1100.0000000000	-1.5682050453150
